PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
1,2026-04-12,13:03:30.76,1,1,"Mudd, Tyler",809052,Left,BOC_EAG,"Locurto, Nick",824009,Right,VIR_TEC,Undefined,1,Top,0,0,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.20124,-2.794136,2.077336,2039.06988,167.565311,11:30,5.73856,-1.0169,5.72157,-15.68363,22.59395,-4.68331,1.82521,0.52861,78.1322,-5.80864,1.240254,0.445291,,,,,,,,,,,,3.03378,12.77379,0.84635,50,5.49563,-4.33598,-124.8736,-6.51788,4.74291,27.47029,-12.20405,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,8880b450-3691-11f1-85bd-1b9279e81419,84.64684,,,8.06903,,,,,,,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:03:30.76,2026-04-12T13:03:30.7619328-04:00,2026-04-12T17:03:30.7619328Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,81599b54-c777-4998-a238-5aec7d375c01,54.77588,-125.91984,13.73514,5.73502,-6.05307,-6.10202,1.01493,-4.51662,2.37146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
2,2026-04-12,13:03:47.15,1,2,"Mudd, Tyler",809052,Left,BOC_EAG,"Locurto, Nick",824009,Right,VIR_TEC,Undefined,1,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,87.57715,-2.311626,1.204191,2169.773306,163.006288,11:30,5.79382,-1.09137,5.59943,-13.42162,24.17198,-6.945,2.51561,-0.54574,78.47794,-4.943319,-0.03507,0.441294,82.35593,62.892938,37.909491,4563.049806,52.17815,97.31821,96.83717,139.16796,66.7854,63.041838,5.509019,3.95146,13.47162,0.99297,50,5.58778,-2.36775,-126.80688,-5.45321,6.29831,31.03005,-10.70136,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,923e24a0-3691-11f1-85bd-1b9279e81419,85.4134,126.19246,,9.09922,,,,1.42336,2.65393,0.46644,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:03:47.15,2026-04-12T13:03:47.1595008-04:00,2026-04-12T17:03:47.1595008Z,Popup,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,80d0d96f-c98e-4c59-8004-125a1c546b00,54.89708,-127.9996,15.51502,5.78949,-5.04188,-5.35068,1.08863,-2.60984,3.14916,198.393459,1.40216,43.72047,-22.16893,7.98036,-1.86994,0.16998,0.03431,-0.00965,0.00064,2.62732,108.01656,-31.19791,6.00976,-2.34101,0.74361,-0.1388,0.01303,-0.00047,0.47107,33.74535,-3.22652,-0.10937,0.25045,-0.07261,0.00837,-8E-05,-4E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
3,2026-04-12,13:04:15.84,1,3,"Mudd, Tyler",809052,Left,BOC_EAG,"Locurto, Nick",824009,Right,VIR_TEC,Undefined,1,Top,0,0,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.34012,-1.559191,2.206865,2093.597459,165.181216,11:30,5.77805,-1.00366,5.5424,-11.89564,24.03005,-6.01697,3.32812,0.55843,80.56819,-3.895936,1.135353,0.431394,67.9081,37.22929,165.604996,2587.355021,,,,,46.14027,,,3.75721,13.04284,0.81657,50,5.63567,-4.72466,-129.44673,-3.82123,6.29353,30.24873,-10.32661,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,a35bb450-3691-11f1-85bd-1b9279e81419,87.37359,31.24472,,8.77193,,,,2.41081,3.51306,-0.51258,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:04:15.84,2026-04-12T13:04:15.8498304-04:00,2026-04-12T17:04:15.8498304Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,6cbcf449-f399-4492-ab2f-cb1386e8e518,54.95505,-130.59948,15.12437,5.7738,-3.42769,-5.16331,1.0012,-4.9645,3.14677,344.919582,2.41081,-76.81258,3.27703,0.58843,0.18468,-1.70475,4.25918,-4.82364,2.07304,3.51306,60.25761,-27.89725,3.14027,0.10362,-3.41098,8.16258,-8.9467,3.75809,-0.51258,19.71498,-3.31921,0.39049,-0.04106,-0.12934,0.28506,-0.28815,0.11349,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
4,2026-04-12,13:04:31.56,1,4,"Mudd, Tyler",809052,Left,BOC_EAG,"Locurto, Nick",824009,Right,VIR_TEC,Undefined,1,Top,0,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Error,0,0,,84.2032,-2.551504,1.464413,1612.622333,153.414664,11:00,5.8617,-1.077,5.80539,-22.69348,17.48076,-8.00737,1.59537,-0.3821,76.06632,-6.837938,0.029052,0.45619,67.287,-35.384116,-54.290793,,,,,5.2108,5.2108,-19.160377,0.031964,4.60788,10.19875,0.96183,50,5.63897,-2.80176,-122.00262,-6.1066,6.83086,27.68643,-17.05512,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,acc203f0-3691-11f1-85bd-1b9279e81419,82.62452,1.83189,,8.13688,,,,3.41672,1.83189,0.38405,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:04:31.56,2026-04-12T13:04:31.5633152-04:00,2026-04-12T17:04:31.5633152Z,GroundBall,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,d9f4df15-183f-42ec-863d-48b7f0d0524e,54.69227,-123.06284,13.84322,5.86031,-5.45349,-8.52756,1.07413,-3.06334,3.41543,,3.41601,47.09774,,,,,,,,1.83274,-57.31129,,,,,,,,0.38503,-65.52123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,
5,2026-04-12,13:05:06.19,2,1,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,78.98866,0.19941,3.820313,2145.251034,282.97118,3:30,5.08905,-2.07709,5.45941,-46.87333,0.33787,6.91918,1.37001,2.08073,70.46004,-8.411833,5.048157,0.494531,,,,,,,,,,,,-1.99701,0.71772,1.73533,50,5.07548,-7.89888,-114.02059,-1.188,-2.53948,27.60855,-31.26136,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,c172a570-3691-11f1-85bd-1b9279e81419,76.2185,,,8.52862,,,,,,,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:05:06.19,2026-04-12T13:05:06.1912064-04:00,2026-04-12T17:05:06.1912064Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,b8cdceec-5e06-4f1d-a9d4-300a4b0dffb8,55.03317,-115.23286,13.80428,5.0975,0.18466,-15.63068,2.07972,-7.78737,-1.26974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
6,2026-04-12,13:05:21.05,2,2,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.3803,-2.423218,2.130371,2147.985674,159.216924,11:15,5.8753,-1.21817,5.68952,-14.68229,23.74714,-8.46351,2.3904,0.06298,77.65631,-5.281084,0.61851,0.446173,68.72667,46.287162,-144.36548,4198.169053,,,,,48.95712,,,5.00382,13.27524,1.04443,50,5.66264,-4.29332,-125.05152,-5.66192,7.78607,29.29771,-11.51734,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,ca4c4570-3691-11f1-85bd-1b9279e81419,84.4794,42.0067,,8.72399,,,,1.19557,2.36986,-0.02341,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:05:21.05,2026-04-12T13:05:21.0550272-04:00,2026-04-12T17:05:21.0550272Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,aefc23cd-bd23-4526-b468-169a81268b31,54.80633,-126.17255,14.64886,5.87086,-5.22122,-5.75867,1.2144,-4.59124,3.89304,33.402194,1.19557,-56.61237,-0.84452,2.14039,-2.97699,7.06807,-10.07049,7.38438,-2.19483,2.36986,72.85932,-29.35153,4.01237,-2.18035,4.05714,-5.56006,3.98914,-1.166,-0.02341,-40.58334,8.85801,-2.10602,1.69236,-3.73241,5.22999,-3.78075,1.11091,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
7,2026-04-12,13:05:40.19,2,3,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,87.12938,-2.244427,2.329451,2135.97496,167.593559,11:30,5.80686,-1.11906,5.67942,-13.37615,24.46234,-5.0652,2.59716,0.63151,78.1969,-4.869793,1.425271,0.442729,,,,,,,,,,,,3.32126,13.52245,0.92587,50,5.60945,-4.90716,-126.08433,-5.25156,5.2504,29.92995,-10.79707,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,d5a56460-3691-11f1-85bd-1b9279e81419,85.13653,,,8.93248,,,,,,,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:05:40.19,2026-04-12T13:05:40.1907712-04:00,2026-04-12T17:05:40.1907712Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,0d9d0ad3-088b-4b24-a285-3849296c0d7d,54.81438,-127.22203,14.96497,5.80127,-4.84114,-5.39854,1.11619,-5.10674,2.6252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
8,2026-04-12,13:06:11.32,2,4,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,86.74422,-2.628069,2.37094,2151.623874,158.742008,11:15,5.8775,-1.02012,5.6805,-16.08776,22.15985,-8.0478,2.08324,0.52061,77.81917,-5.737123,0.933799,0.445117,73.61005,66.631369,-109.985766,5278.483576,,,,,14.85167,,,4.88567,12.55367,0.82549,50,5.64622,-4.85219,-125.49635,-6.19176,7.63547,30.14301,-12.55485,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,e8345e60-3691-11f1-85bd-1b9279e81419,84.67993,33.01759,,8.92506,,,,1.38383,2.04337,-0.48674,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:06:11.32,2026-04-12T13:06:11.3225216-04:00,2026-04-12T17:06:11.3225216Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,bfbd8f8a-0126-4d04-a5b1-2bfd0e307813,54.81481,-126.64754,15.0715,5.87353,-5.71227,-6.27742,1.01636,-5.14379,3.81774,20.961215,1.39102,-14.9153,-9.34393,,,,,,,2.04782,98.93447,-26.18825,,,,,,,-0.48674,-40.2441,2.59389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
9,2026-04-12,13:06:30.39,2,5,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.88412,-1.163202,4.274663,2248.151709,291.225844,3:45,5.14987,-2.0074,5.49894,-44.98475,-0.23551,4.23079,0.30997,2.35085,73.59504,-9.322073,5.026128,0.481464,,,,,,,,,,,,-0.92799,0.55709,1.6301,50,5.01719,-8.80865,-115.68256,-3.86644,-1.25312,22.28987,-31.42178,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,f39cbf90-3691-11f1-85bd-1b9279e81419,78.28706,,,6.28909,,,,,,,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:06:30.39,2026-04-12T13:06:30.3952896-04:00,2026-04-12T17:06:30.3952896Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,4dc471a3-aa7f-432e-8c5e-28df4d5e0ff7,55.00158,-116.64229,11.14493,5.15454,-2.51352,-15.71089,2.00821,-8.75469,-0.62656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
10,2026-04-12,13:06:47.57,2,6,"Mudd, Tyler",809052,Left,BOC_EAG,"Ball, Ethan",831482,Left,VIR_TEC,Undefined,1,Top,0,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.35943,0.318572,3.812161,2137.497131,263.045043,2:45,5.06907,-2.08607,5.50995,-42.63553,2.20835,4.6863,1.81468,1.87464,72.57259,-7.509628,4.64434,0.481973,,,,,,,,,,,,-1.07835,1.5252,1.74998,50,5.06879,-7.93497,-116.20666,-0.79717,-1.44691,25.58313,-30.12755,BOC_EAG,VIR_TEC,HarringtonVillage,D1,ACC,20260412-HarringtonVillage-1,fde2c0d0-3691-11f1-85bd-1b9279e81419,78.2044,,,7.78684,,,,,,,b439a363-5661-400d-8b76-3a48f938d72a,2026-04-12,17:06:47.57,2026-04-12T13:06:47.5763712-04:00,2026-04-12T17:06:47.5763712Z,,v3,227,2293,26587,"Johnson, Gunnar",1000100233,Right,BOC_EAG,153e98dd-55bb-4d08-90cc-830bda89a9d8,54.9852,-117.29903,12.79157,5.07536,0.48924,-15.06378,2.08747,-7.87319,-0.72345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
